gender,age,status,location,method,timeSpend,visitNo,income,membershipCard,promoRate,itemPurchaseCoffee,itempurchaseCold,itemPurchasePastries,itemPurchaseJuices,itemPurchaseSandwiches,itemPurchaseOthers,spendPurchase,productRate,priceRate,ambianceRate,wifiRate,serviceRate,chooseRate,promoMethodApp,promoMethodSoc,promoMethodEmail,promoMethodDeal,promoMethodFriend,promoMethodDisplay,promoMethodBillboard,promoMethodOthers,loyal
Female,20-29,Employed,1,2,0,Never,0,1,5,1,1,1,1,1,1,1,3,4,4,3,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,0,0,0,Never,0,0,5,1,1,1,1,1,1,2,4,4,4,3,5,5,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,1,2,0,Never,0,1,5,1,1,1,1,1,1,1,3,4,4,3,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,1,2,0,Never,0,1,5,1,1,1,1,1,1,1,3,4,4,3,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,1,2,0,Never,0,1,5,1,1,1,1,1,1,1,3,4,4,3,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,1,2,0,Never,0,1,5,1,1,1,1,1,1,1,3,4,4,3,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,1,2,0,Never,0,1,5,1,1,1,1,1,1,1,3,4,4,3,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,1,2,0,Never,0,1,5,1,1,1,1,1,1,1,3,4,4,3,4,3,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,1,2,0,Never,0,1,5,1,1,1,1,1,1,1,3,4,4,3,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,1,1,0,Never,0,0,5,1,1,1,1,1,1,2,4,4,4,3,5,5,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,1,2,0,Never,0,1,5,1,1,1,1,1,1,1,3,4,4,3,4,3,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,1,1,0,Never,0,0,5,1,1,1,1,1,1,2,4,4,4,3,5,5,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,0,0,0,Weekly,0,0,5,1,1,1,1,1,1,2,4,4,4,1,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,1,1,0,Weekly,0,0,5,1,1,1,1,1,1,2,4,4,4,3,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,1,1,0,Weekly,0,0,5,1,1,1,1,1,1,2,4,4,4,2,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,1,2,0,Never,0,1,5,1,1,1,1,1,1,1,3,4,4,3,4,3,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,0,0,0,Never,0,0,5,1,1,1,1,1,1,2,4,4,4,3,5,5,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,1,2,0,Never,0,1,5,1,1,1,1,1,1,1,3,4,4,3,4,3,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,0,0,0,Weekly,0,0,5,1,1,1,1,1,1,2,4,4,4,1,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,1,1,0,Never,0,0,5,1,1,1,1,1,1,2,4,4,4,3,5,5,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,0,0,0,Weekly,0,0,5,1,1,1,1,1,1,2,4,4,4,1,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,0,2,0,Never,0,1,5,1,1,1,1,1,1,1,3,4,4,3,4,3,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,1,2,0,Never,0,1,5,1,1,1,1,1,1,1,3,4,4,3,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,1,1,0,Weekly,0,0,5,1,1,1,1,1,1,2,4,4,4,3,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,0,3,3,4,3,3,2,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,0,3,3,4,3,3,2,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,1,3,3,4,3,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Self Employed,0,1,1,Never,0,0,5,1,1,1,1,1,1,1,4,3,4,4,5,5,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,0,3,3,4,3,3,3,1,1,1,1,1,1,1,1,0
Female,<20,Self Employed,0,1,1,Never,0,0,5,1,1,1,1,1,1,1,4,3,4,4,5,5,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,0,3,3,4,3,3,2,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,0,3,3,4,3,3,2,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,0,3,3,4,3,3,2,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,0,3,3,4,3,3,2,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,0,3,3,4,3,3,2,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,1,4,4,4,4,5,5,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,1,3,3,4,3,4,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,1,3,3,4,3,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,0,3,3,4,3,3,2,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,1,4,4,4,4,5,5,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,1,3,3,4,3,4,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,0,3,3,4,3,3,2,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,0,2,0,Monthly,1,0,5,1,1,1,1,1,1,1,3,3,4,3,4,2,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,0,3,3,4,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,1,3,3,4,3,4,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,1,3,3,4,3,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,1,3,3,4,3,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,1,3,3,4,3,4,3,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,1,4,4,4,4,5,5,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,0,2,0,Monthly,1,0,5,1,1,1,1,1,1,1,3,3,4,3,4,2,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,1,3,3,4,3,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,1,3,3,4,3,4,3,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,0,2,0,Monthly,1,0,5,1,1,1,1,1,1,1,3,3,4,3,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,0,3,3,4,3,3,2,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,0,2,0,Monthly,1,0,5,1,1,1,1,1,1,1,3,3,4,3,4,2,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,1,3,3,4,3,4,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,1,3,3,4,3,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,1,3,3,4,3,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,1,3,3,4,3,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,1,3,3,4,3,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,1,4,4,4,4,5,5,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,1,4,4,4,4,5,5,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,1,4,4,4,4,5,5,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,1,3,3,4,3,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,1,3,3,4,3,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Self Employed,0,1,1,Never,0,0,5,1,1,1,1,1,1,1,4,3,4,4,5,5,1,1,1,1,1,1,1,1,0
Female,<20,Self Employed,0,1,1,Never,0,0,5,1,1,1,1,1,1,1,4,3,4,4,5,5,1,1,1,1,1,1,1,1,0
Female,<20,Self Employed,0,1,1,Never,0,0,5,1,1,1,1,1,1,1,4,3,4,4,5,5,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,1,4,4,4,4,5,5,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,1,4,4,4,4,5,5,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,0,3,3,4,3,3,2,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,1,4,4,4,4,5,5,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,1,3,3,4,3,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,0,2,0,Monthly,1,0,5,1,1,1,1,1,1,1,3,3,4,3,4,2,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,0,3,3,4,3,3,2,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,0,3,3,4,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,0,2,0,Monthly,1,0,5,1,1,1,1,1,1,1,3,3,4,3,4,3,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,0,2,0,Monthly,1,0,5,1,1,1,1,1,1,1,3,3,4,3,4,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,0,3,3,4,3,3,2,1,1,1,1,1,1,1,1,0
Female,20-29,Employed,0,2,0,Monthly,1,0,5,1,1,1,1,1,1,1,3,3,4,3,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,0,3,3,4,3,3,2,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,1,3,3,4,3,4,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,1,3,3,4,3,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,0,3,3,4,3,3,2,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,1,4,4,4,4,5,5,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,0,3,3,4,3,3,3,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,1,4,4,4,4,5,5,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,1,3,3,4,3,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,1,3,3,4,3,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,1,3,3,4,3,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,0,2,0,Monthly,0,0,5,1,1,1,1,1,1,0,3,3,4,3,3,2,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,2,3,2,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,<20,Student,2,0,0,Never,0,0,5,1,1,1,1,1,1,0,4,3,4,4,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Student,2,0,0,Never,0,0,5,1,1,1,1,1,1,0,4,3,4,4,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Self Employed,0,1,1,Never,0,0,5,1,1,1,1,1,1,1,4,3,4,4,5,5,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,1,4,4,4,4,5,5,1,1,1,1,1,1,1,1,0
Female,<20,Student,2,0,0,Never,0,0,5,1,1,1,1,1,1,0,4,4,4,4,4,5,1,1,1,1,1,1,1,1,0
Female,<20,Self Employed,2,1,0,Never,0,0,5,1,1,1,1,1,1,0,3,1,3,4,4,5,1,1,1,1,1,1,1,1,0
Female,<20,Self Employed,2,1,0,Never,0,0,5,1,1,1,1,1,1,0,3,1,3,4,4,5,1,1,1,1,1,1,1,1,0
Female,<20,Self Employed,2,0,0,Never,0,0,5,1,1,1,1,1,1,0,3,2,3,4,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,1,4,4,4,4,5,5,1,1,1,1,1,1,1,1,0
Female,<20,Student,2,0,0,Never,0,0,5,1,1,1,1,1,1,0,3,3,4,4,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Self Employed,2,1,0,Never,0,0,5,1,1,1,1,1,1,0,3,2,3,4,4,5,1,1,1,1,1,1,1,1,0
Female,<20,Student,2,0,0,Never,0,0,5,1,1,1,1,1,1,0,3,3,4,4,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,2,3,2,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,<20,Student,2,0,0,Never,0,0,5,1,1,1,1,1,1,0,4,4,4,4,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,1,4,4,4,4,5,5,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,1,4,4,4,4,5,5,1,1,1,1,1,1,1,1,0
Female,<20,Self Employed,2,1,0,Never,0,0,5,1,1,1,1,1,1,0,3,2,3,4,4,5,1,1,1,1,1,1,1,1,0
Female,<20,Self Employed,2,1,0,Never,0,0,5,1,1,1,1,1,1,0,3,1,3,4,4,5,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,1,4,4,4,4,5,5,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,1,3,3,3,4,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Self Employed,2,1,0,Never,0,0,5,1,1,1,1,1,1,0,3,1,3,4,4,5,1,1,1,1,1,1,1,1,0
Female,<20,Student,2,0,0,Never,0,0,5,1,1,1,1,1,1,0,3,3,4,4,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Self Employed,0,1,1,Never,0,0,5,1,1,1,1,1,1,1,4,3,4,4,5,5,1,1,1,1,1,1,1,1,0
Female,<20,Student,2,0,0,Never,0,0,5,1,1,1,1,1,1,0,4,4,4,4,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Self Employed,2,0,0,Never,0,0,5,1,1,1,1,1,1,0,2,2,3,4,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,2,2,2,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,<20,Student,2,0,0,Never,0,0,5,1,1,1,1,1,1,0,4,3,4,4,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Student,2,0,0,Never,0,0,5,1,1,1,1,1,1,0,4,3,4,4,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Student,2,0,0,Never,0,0,5,1,1,1,1,1,1,0,3,3,4,4,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,1,4,3,3,4,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Self Employed,2,0,0,Never,0,0,5,1,1,1,1,1,1,0,2,1,3,4,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,<20,Self Employed,2,0,0,Never,0,0,5,1,1,1,1,1,1,0,2,1,3,4,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Student,2,0,0,Never,0,0,5,1,1,1,1,1,1,0,4,4,4,4,4,5,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,1,3,3,3,4,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,<20,Self Employed,2,0,0,Never,0,0,5,1,1,1,1,1,1,0,2,1,3,4,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Self Employed,0,1,1,Never,0,0,5,1,1,1,1,1,1,1,4,3,4,4,5,5,1,1,1,1,1,1,1,1,0
Female,<20,Student,2,0,0,Never,0,0,5,1,1,1,1,1,1,0,4,4,4,4,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,<20,Student,2,0,0,Never,0,0,5,1,1,1,1,1,1,0,4,3,4,4,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Self Employed,2,1,0,Never,0,0,5,1,1,1,1,1,1,0,3,1,3,4,4,5,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,<20,Student,2,0,0,Never,0,0,5,1,1,1,1,1,1,0,3,3,4,4,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,1,4,4,4,4,5,5,1,1,1,1,1,1,1,1,0
Female,<20,Self Employed,2,1,0,Never,0,0,5,1,1,1,1,1,1,0,3,2,3,4,4,5,1,1,1,1,1,1,1,1,0
Female,<20,Student,2,0,0,Never,0,0,5,1,1,1,1,1,1,0,4,3,4,4,4,5,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Self Employed,2,1,0,Never,0,0,5,1,1,1,1,1,1,0,3,2,3,4,4,5,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Self Employed,2,1,0,Never,0,0,5,1,1,1,1,1,1,0,3,2,3,4,4,5,1,1,1,1,1,1,1,1,0
Female,<20,Self Employed,2,1,0,Never,0,0,5,1,1,1,1,1,1,0,3,1,3,4,4,5,1,1,1,1,1,1,1,1,0
Female,<20,Student,2,0,0,Never,0,0,5,1,1,1,1,1,1,0,4,4,4,4,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,2,3,2,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,2,3,2,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,1,4,4,4,4,5,5,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,1,Never,0,0,5,1,1,1,1,1,1,1,4,4,4,4,5,5,1,1,1,1,1,1,1,1,0
Female,<20,Student,2,0,0,Never,0,0,5,1,1,1,1,1,1,0,3,3,4,4,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Student,2,0,0,Never,0,0,5,1,1,1,1,1,1,0,3,3,4,4,4,4,1,1,1,1,1,1,1,1,0
Female,<20,Self Employed,2,1,0,Never,0,0,5,1,1,1,1,1,1,0,3,1,3,4,4,5,1,1,1,1,1,1,1,1,0
Female,<20,Self Employed,2,1,0,Never,0,0,5,1,1,1,1,1,1,0,3,1,3,4,4,5,1,1,1,1,1,1,1,1,0
Female,<20,Self Employed,0,1,1,Never,0,0,5,1,1,1,1,1,1,1,4,3,4,4,5,5,1,1,1,1,1,1,1,1,0
Female,<20,Self Employed,2,0,0,Never,0,0,5,1,1,1,1,1,1,0,2,1,3,4,4,4,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,1,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,1,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,1,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,1,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,1,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,1,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,1,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,1,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
